L,D,speed_U,Re,nose_shape_c,tail_taper_c,fin_area_ratio,AoA_deg,depth_m,BC_U_mag,BC_TI,BC_Lt,k,omega,Cd
33.812839453692845,3.2618878932332587,9.213082102089285,304103312.0394542,0.45964559870370714,0.8223423073493099,0.12123772080964526,-1.097166643063708,286.34082457022606,9.211392977825007,0.022388999119280086,1.4920551044621921,0.0637986132497934,0.3090723322259446,0.006009025519972147
50.903427753902875,4.791755633973219,14.168566410636522,704056487.2159204,0.3152254723074127,0.23368296454424675,0.06526455900045569,2.954253384335022,268.58640721392504,14.149736428256418,0.028633583838539662,3.124764659889888,0.24622909942579127,0.2899290595017062,0.009771580418121349
73.44754945271148,9.254126477885041,8.745158685023839,627017368.4427145,0.42115033628155507,0.779009324083241,0.09924918947516416,-0.7580536267577394,37.39533373783943,8.744393289428789,0.022651503643525982,3.3636364319548897,0.05884976007272695,0.1316748017650553,0.006037246464843646
35.74763095537188,9.557692053736455,5.132617475073902,179110369.7308432,0.28593055268804024,0.8233345040936797,0.022992647493674107,-1.9243901510535655,183.82100954104462,5.129722738410094,0.024948412103704767,1.6589374564918122,0.024567720450004174,0.1725010688880653,0.006017918155104509
38.619420374005685,8.441833867688242,14.633743538792576,551690819.7183529,0.5505188303416396,0.3079231269134381,0.0020904431562302314,-1.6220638200068684,48.2284431580911,14.627879632148282,0.02457725988202328,2.3679110897206823,0.1938746106441111,0.33949583487484497,0.0071547476888745255
27.309950277711867,6.544309521344431,11.025411663357524,293934314.690989,0.6067816264546316,0.34983173874504325,0.1206186789273394,1.2924427776948102,224.3053611355071,11.022606721999269,0.023475467819423276,1.5450278000176276,0.1004357657643501,0.3744960764729044,0.007880712365383829
27.425228219020674,9.492937857045554,7.168516519724228,191917291.98465544,0.4106640842466578,0.56643803401365,0.09942963191453737,2.7337395422818194,93.06940579579596,7.160358478262774,0.02579490852974699,1.410978299651949,0.05117157384093014,0.2927072134864353,0.00840571018500685
21.49156948317538,6.886386296287773,10.241676451854106,214868993.9204326,0.2741281826255273,0.30525469779793446,0.06286714789744557,2.79739147285909,182.8523404379681,10.229472063688469,0.028529836157614143,1.2792036869418524,0.1277603978356184,0.510149890669869,0.009342136463921565
68.26165493677824,6.271671210887041,12.201924840278437,813092069.1303613,0.21248574878389143,0.2818579975743012,0.12441429223241045,1.7809025299509704,77.46581517026577,12.196030999202511,0.028246755054240548,3.9758602355653396,0.17801861833172292,0.1937496722451406,0.00892030919156818
56.36094924200066,9.074172676432077,9.840393045403435,541408800.2639546,0.48880009849157624,0.480638032555387,0.06388231295602648,0.9115861534798451,261.5722832081742,9.839147603529508,0.02362039500578715,3.084979337447037,0.08101781432385755,0.16845246653412144,0.0064856340513000325
34.87037377708148,4.656636540983068,11.698185643164804,398207722.4172535,0.7715981343967373,0.2789585598905937,0.009983828543276724,0.5666019825387107,52.3902408158825,11.697613643349078,0.02145582783911837,2.157734003402481,0.09448793478538514,0.2600935877619226,0.006486199308082282
38.620080435444464,4.007103530797998,13.972616142336854,526775379.32705235,0.3158722059146947,0.4135400617534517,0.023042009278808794,-2.3070596180078704,16.13292473756761,13.961290536993612,0.027080637250093662,2.230225108158495,0.21441746070392625,0.37907116154108444,0.007651333488155288
30.47848825615116,3.3736735283902277,9.684869609442625,288152085.0191392,0.6765001687596545,0.4952228426240212,0.04769866454280741,0.02715742213338057,263.7514332480365,9.684868521526045,0.02078604152141673,1.6700689987700363,0.060788621992077116,0.2695355832714793,0.0058124800531421566
22.608503720767516,4.2704888671756684,5.077683324357148,112065517.03799805,0.37457130308254827,0.6284244888070796,0.06243936385547884,-2.704475280434436,118.34810015327577,5.072027762620439,0.025816639805573555,1.1477902019717459,0.02571899145831398,0.25509610448182896,0.007874977963249806
26.10031417422296,8.834209876519918,2.6755042640463556,68168847.05974776,0.8473893083126434,0.2743348561849066,0.1265362427396629,2.415918863565702,294.07549737011186,2.6731261606700274,0.022570351499514734,1.5236278100761635,0.00546017819918504,0.08854496893701125,0.008849739498892785
66.76865244627973,7.497382931968834,12.126952609515676,790421705.8263702,0.29418654588920296,0.602051026960728,0.07713343052856217,2.145432864735345,144.2118160221196,12.11845189300648,0.026193312271039677,3.4114132186259303,0.1511354649619035,0.2080598293396303,0.007324863072154442
58.373796274226606,4.865243222505923,3.816989342401439,217507106.86723018,0.534514091816622,0.5126670264461637,0.03488549107933105,-0.7949291393092319,116.25381044961175,3.816621979281887,0.02288645308891219,3.191570735786501,0.01144475594905999,0.06119813205444182,0.006035380392484202
42.76784478361574,7.800203418191618,5.859394169426709,244627144.6411107,0.8642005487007383,0.8872610146536335,0.07213656424501179,-1.0298327699718672,165.2760890507009,5.858447716155744,0.01795152220969632,1.8615973491352782,0.016590479465005113,0.1263231915135181,0.004710677509668016
59.155240433606124,8.630742795629542,8.925389588854623,515412529.7805787,0.6430423404873344,0.4161167106368463,0.11023397434654361,-1.78557244124569,211.49145735736448,8.921055760358158,0.02327456548318811,3.261389649472159,0.0646676278669543,0.14235743337498288,0.0075196649040558654
56.862784432515184,3.6656702376095422,11.43430316752855,634705689.5761728,0.2591452531764642,0.9019548670254696,0.020611189505670324,2.7532814754544823,242.25641106467802,11.421103831215046,0.025652054608562493,2.5181193455779014,0.1287513318431509,0.2601590441151885,0.0063611017080933
66.95744627777282,8.565803872881602,14.298351816625294,934586334.9647077,0.37736834768743105,0.6425569215187319,0.014257379634660183,0.6969942001447276,59.67447818690876,14.297293870161775,0.02371052611567676,3.457525470518723,0.17237779782661736,0.21923740283611115,0.005720514604262831
54.345830842030985,6.261896070868591,8.794213081670597,466549558.9889309,0.7347463730046115,0.79943353738405,0.07382298233631436,0.5975606491356737,280.05850835012956,8.793734802169102,0.019252929232169307,2.4922067907328933,0.042996352671433764,0.15190466309558567,0.004916158113959121
27.02621395400663,3.6139630833753786,10.552222705526862,278396470.7077553,0.4930258105532656,0.7807410621063824,0.10068471199628888,-0.998173450030571,270.5262987348454,10.550621416484166,0.022164210033966,1.2355251807079548,0.08202606020950422,0.4232175783955607,0.0059268248993581225
36.23209645461054,5.549344124404378,6.087719742655418,215319162.02584875,0.31032815403749975,0.3108375294066438,0.1404191195063616,-0.37257577680748044,121.16274860544885,6.087591034196237,0.02571510658939926,2.064973896578738,0.03675859084309742,0.1695134776115715,0.008682911199975565
53.17958391517399,9.552979907869236,12.143919420822098,630432187.0916076,0.5355586948871782,0.48226960511061967,0.1479947317386483,1.3065614160218608,285.84645140111394,12.140762058266178,0.023539626441596982,2.782135799792559,0.12251303184049968,0.2296953438604264,0.007692715698252588
71.03202075144696,7.459517187938453,3.5849818183564635,248585443.32184076,0.6117805999784545,0.7145722738290865,0.0018454028832904255,-0.2740922289495207,249.36585824693313,3.584940797538697,0.02058342486001954,3.547754558760719,0.008167525740181527,0.04650836388728811,0.004591247186682253
47.51288490791306,6.096198889475252,5.925056088752391,274813734.0173975,0.8429093268608878,0.785970526573637,0.016588261649416573,2.9822079470254383,264.9680070492461,5.91703201332016,0.020623262045548374,2.2613646622026558,0.02233643285631572,0.12066343374408525,0.0058527140084297415
70.2137947796563,3.74493672309968,14.988361496165103,1027332839.6470617,0.6659793152745759,0.6875937616690977,0.013566109047619911,2.382200393379751,18.409855929296132,14.975408420001024,0.0222844384322885,3.5389966033491467,0.16705212287461146,0.21085564205170468,0.005622227079918575
28.5813125099981,8.43737558484553,4.576654953767672,127692357.73444414,0.8374467589916197,0.6922017794956177,0.005424406574204432,-2.9674209952277972,24.98079593417569,4.570518264099038,0.02113194450783351,1.4428150351074602,0.013992685714704436,0.1496853348372284,0.006245434529706468
68.0889086515649,4.669869744391719,13.042314957999949,866893253.8806686,0.24006235810728227,0.8007228902312571,0.13916931452584205,1.6326503946262836,212.45502735380478,13.037020318051828,0.025228412362397173,3.0142236650804786,0.16226609536068282,0.24399323788200156,0.00698901354034805
22.409077972823987,4.412474775033388,3.62400783097336,79277086.58082566,0.5531716931350905,0.7588910962466333,0.0945017766864598,2.1067865985716097,55.01176780791636,3.621558169748015,0.02278061418598754,1.0408460730723899,0.010209701558353615,0.17723903968393953,0.006565581740646705
31.582489452134247,4.895311259224602,11.22876106465695,346188603.41161,0.8861433494290771,0.6586577044828021,0.008175047248694339,0.6978538195651969,22.281659958248458,11.227928189072635,0.01854313180286041,1.6216610778869243,0.0650214547973381,0.2870830956192547,0.004574515380456747
62.57469710603724,4.211894924957523,3.192373075714575,195005545.44653878,0.32847326021622325,0.9350203846656444,0.06878409636877347,1.7044856900484477,194.55841921125528,3.1909605607144353,0.02374465116455799,2.64768494477416,0.008611240515134158,0.06398908887227148,0.005593675761383378
28.70781527990298,9.622171174906665,5.917454222691333,165832487.92486885,0.6046120510652795,0.7248319584417995,0.09738497328679634,2.643566458173111,53.04730707681682,5.9111567967780765,0.02297328615531132,1.3574335281131595,0.027661928997916335,0.22369796425939936,0.007378071765858904
44.24206344444596,6.319181106378327,3.5498278405706802,153312382.1455937,0.2938662269109357,0.40855665933594304,0.04570569056412469,-0.43258071791190034,187.1863886406222,3.5497266676513153,0.025451135152122828,2.5316256132694726,0.012243212852307585,0.0797971887907852,0.0071568732755261655
44.70865379513421,5.86148176600088,4.829170847060506,210765114.95881218,0.6118143738863058,0.4377806834879284,0.005408975141604555,-0.4895997350588379,147.4984757761494,4.828994537032137,0.022182552578756135,2.5745915520707436,0.01721185688927237,0.09303468595261816,0.006087108456031204
54.34747598732694,6.960403303023447,11.126028354434828,590274616.950133,0.6535639375408471,0.6893247923907737,0.047432122773606464,1.724593331915723,169.25187124390703,11.12098864477087,0.021742329994553385,2.6900113370749485,0.0876981071143051,0.20099274065711342,0.005591314577397249
57.56074885646343,5.524601341151779,8.665610179887857,486922844.3179535,0.7156939819375543,0.8648021650427808,0.13815857959427874,0.02179755109859549,160.87978327476503,8.66560955278426,0.01854084690650915,2.453394923742928,0.03872118404868409,0.14643544955214316,0.005084902069811826
38.86704150465208,8.86167653641548,8.423841404726504,319614322.2321567,0.2810997070346879,0.2540443603047078,0.12629898165591946,-2.6665924985587326,91.37731647876022,8.414719829710299,0.028585373626688313,2.2898708405533887,0.08678772943447388,0.23488622548597707,0.01012186261932375
30.379666711495627,5.197253588613925,11.655003367426113,345644757.8755797,0.21027799049204954,0.8203800683905149,0.12848220353618373,-0.7664305608507109,54.54774072758409,11.653960626800739,0.02456175031397764,1.336952635096152,0.12290144139778995,0.4787423411539451,0.006445082618252569
27.18035335189366,5.554435527547767,14.459579351712641,383658940.9540737,0.896825130808546,0.7790786685159392,0.04664422648811493,1.125990294996555,214.56784599036368,14.4567872211939,0.018262345644331397,1.2791618617628164,0.10455575768144429,0.46151715310566066,0.004654962890364275
58.45331807516956,3.075093514829734,4.717749561829139,269202208.2190526,0.5675618120770828,0.3228134781937219,0.024886030181480046,2.0178257433014277,296.8485707782456,4.714824183422129,0.024728140231561987,3.5190464730261612,0.020389434171506366,0.07408272646837935,0.0071052401772157756
70.3441838529028,9.932251650283908,3.840746551394071,263741462.9354844,0.5137719292780458,0.4944295368814399,0.012007392546927753,1.5319810367684665,135.79591792355197,3.8393737070664047,0.023922114059580807,3.9265300091408784,0.012653513867327614,0.05230413502219216,0.006605896583583004
29.040378428794412,4.266486565616077,13.792347088030795,390998431.7420355,0.23125436228199522,0.3746392137077797,0.04380889954717925,-0.05881474559048172,180.0691001742908,13.792339821362692,0.02587307505423163,1.6903407029704887,0.1910131442915387,0.47205950881024134,0.006918294446699968
25.04692007341292,4.705672178389995,12.966649001913035,317041892.09541726,0.6463120903349213,0.6868617876007057,0.10053048830270324,1.5774181142371742,26.851459699219728,12.961735187949232,0.021679988272884435,1.2076625629866158,0.11845015513034307,0.5203092969487175,0.006207930788400681
52.37164611570072,5.369195383081282,12.978225352733425,663507905.7311898,0.5378007560111058,0.7764706920945343,0.12780232753217535,0.028748897420988406,273.7701507226915,12.978223718995359,0.02076838787683726,2.365890465600128,0.1089751170136443,0.2547466083303121,0.0056709188210093174
71.01645793002331,5.384135569140669,8.484620460909309,588201318.3949909,0.5719877287032044,0.27873478692205295,0.05978287600523109,2.5040260353100567,192.94134970577528,8.476518955738884,0.025390474813667747,4.284871393381834,0.06948130696655869,0.11231443343878404,0.008080446937685044
40.3313381365763,4.341221067638899,2.322700713381443,91447208.15046698,0.8492223209528187,0.5361554961926536,0.046130260863117924,0.5908631493464194,12.121192324974535,2.3225772074105917,0.019417862458854962,2.1665732240363056,0.003050945288909267,0.046546090648016514,0.005595606938017466
62.182007941933556,7.436388411484841,14.763477318052962,896164981.3693032,0.6342503967606308,0.5581294052207997,0.11421488447760114,2.4199672317843186,219.00182454832196,14.750310894907786,0.02328681623807401,3.187904233722946,0.17697578175575565,0.2409300805683791,0.007305905002390866
66.92031024429063,9.067610067833485,3.4833529253872832,227556890.39876786,0.7126894520956515,0.5300665246455265,0.08296557036169128,0.9246144568941403,291.24638384461514,3.4828993660081022,0.021147387312709993,3.538078418669001,0.008137416597623556,0.04654951853217616,0.006128991164034077
37.293694729274314,8.136274482065414,11.749785993158492,427759766.91641426,0.4425450029191341,0.2929023311481658,0.006142044042857964,1.6640587651750716,152.0129251269027,11.744830789755941,0.025774097080242905,2.2976253534767683,0.13745220381317586,0.2946022174837453,0.007556803787184653
47.898407371619186,9.845418853516883,7.350488028522778,343693892.1139561,0.7555775053919809,0.2636144542338741,0.08331925652066459,1.8123587219143449,278.1634834937677,7.34681103362955,0.022938511396825165,2.874389152525668,0.04260096724071434,0.1311002552513964,0.007930816126271889
22.218243632070454,5.608916389147139,2.6330801400800663,57109501.38708737,0.2764976037801906,0.706479221500613,0.10698872944675472,1.6423240965097579,260.9823989361422,2.6319985148447596,0.025344951951204786,1.0560813482492413,0.006674911059510564,0.1412422872364337,0.007255730299629847
68.05229552639793,3.3427459687629546,5.048956955736882,335412322.4982528,0.6353284413626721,0.8435939784686173,0.0006750187409488683,0.08777605269809907,206.41334581567517,5.0489510308724705,0.019516521746728292,3.1551572438223014,0.014564595107729401,0.0698341051470191,0.003979692896526932
44.08133345320327,9.269444169685878,10.730966515126163,461772567.6753771,0.3663608543524181,0.8395858472239346,0.052204713511427144,2.120068026864357,96.6936588244826,10.723621146090197,0.0242585302472205,1.9959170866565366,0.10150867368877878,0.2914395268839165,0.005949319855791345
43.81640406487004,4.9237753552854695,13.5252483082343,578517560.5476918,0.33131557735764394,0.26360869342682236,0.05128904078184905,1.3058348858494053,244.1551657331217,13.521735716128385,0.026674635645138854,2.6733756714435155,0.1951430721225212,0.30168655098731006,0.008149694982912929
37.78172342066989,5.855593657918975,3.778676614385142,139365750.10416576,0.6024103507361235,0.948185027947188,0.10513215151809878,0.5712770424802303,123.78703694732026,3.778488788946881,0.019806248395383055,1.5553519022266513,0.008401019208451831,0.10759118648230244,0.005002052222598145
49.81499576782097,3.9405683931914304,6.749920021588736,328241350.7059879,0.24701666819343684,0.3514842782665862,0.0026503171499868304,-0.28032050099901973,194.0166768360212,6.749839236311154,0.02605273242773172,2.992821219181757,0.04638575989704044,0.13138655822833376,0.006977683995858417
45.22290629031663,9.714464909912031,11.775520580473902,519844138.4035503,0.5785996458614658,0.41340565633386894,0.1345495198159493,-1.589417298716043,104.34939184983635,11.770990010154923,0.02373639255843204,2.4643832909349235,0.11709724382286137,0.25351546279288095,0.007967468543939513
51.772523317104344,8.196225645925836,9.67968232412896,489209636.4750787,0.6574074463066466,0.4245374686361192,0.03620580924399944,-1.0650459169880084,55.07805358419252,9.678010040253438,0.022368284110740946,2.9541887260748227,0.07029569616709214,0.16385719057145862,0.0066620851896029955
53.68936366486308,8.543820975989618,12.189713421884276,638875624.5713882,0.506870381008935,0.5571929814400443,0.14920526234025372,1.0475848618741441,246.24514850418598,12.187675983121538,0.023192916144584574,2.702739644796545,0.11985158285375586,0.23386059353547145,0.007154466461483109
67.25539017376036,4.296255414674973,9.308219538588439,611122509.821957,0.2713259101201814,0.6896915949229988,0.14330241422817164,0.0763923858006681,135.56202293165248,9.308211265047118,0.023914675309983858,3.1648189673339946,0.07432804332254511,0.15727759154374993,0.006840168461691884
77.58647133975322,3.7210187889111115,2.53402821296301,191925204.7639621,0.37224662805345693,0.24914782543878683,0.06826767636176435,0.0965268075426744,100.64528521828935,2.5340246168612843,0.025128321399814173,4.722891369484824,0.006081908394488026,0.030147503437715797,0.007526770637276504
26.6960220949536,5.691530645929497,2.78686986074497,72626950.34539351,0.6887328079269394,0.355265406143609,0.04531073531754577,-0.635245336931415,130.8167935900529,2.7866985755008136,0.021971590226943977,1.5668444132789374,0.005623338563508326,0.08737971323861111,0.006848813648540233
26.724222259921852,9.039351946186146,2.0160298126548057,52594047.15801527,0.5557171490690125,0.5671265048804062,0.04996412415159567,-0.4120378791213022,236.36852988270945,2.0159776818890904,0.022019233864029146,1.410194910236837,0.0029557459760180286,0.0703872152269835,0.0063653786762413725
35.620912604915006,5.257433086774109,5.152277089368326,179159078.29963082,0.5359043803857455,0.7124437682441096,0.03423793131951308,-1.0155855476708,279.8115391008536,5.151467722161602,0.022094322902592795,1.7523616518625642,0.019431870997915473,0.1452355525459478,0.005379087223751006
47.646176314373974,7.980906291177445,3.9559021502471627,183995906.3013473,0.23316181400383731,0.3036540287288981,0.13782347902960243,-2.9444413090732597,64.61337269529203,3.9506796255433194,0.029094553025390397,2.7282093160654184,0.019817928788343445,0.09420865789079495,0.010506242512880263
26.637768053732195,7.341045006398074,5.141305813608115,133692128.14295505,0.5984484353014737,0.6426465370745946,0.12741529996346684,-2.9715516425287563,257.4771432092864,5.134392800320455,0.023773834604141043,1.2970654739987444,0.022349505296735912,0.210431829371525,0.008676515352585238
29.764609166297454,8.410561716946988,13.121390043277614,381254164.300593,0.3779844386279101,0.8890952606770106,0.06816861454479867,0.6205467259999287,295.5483647491167,13.120620471173272,0.022395226036335775,1.2967829646862459,0.12951226712405772,0.5066727281042486,0.0055319204968294275
68.78956074920677,5.228793824799217,12.389775789139383,831994681.1180536,0.6205137432038497,0.36226677141905106,0.06210391406838545,-1.09418619381863,32.651433993305524,12.387516574731388,0.023077714904684875,3.9896478634268195,0.12258726733455196,0.16022397030423524,0.006803655377015899
40.78871932443086,3.133239034722406,4.151340848563075,165296260.58036765,0.7076283245956081,0.731068426762691,0.1107870579686074,-1.0970809732201274,268.1056425641317,4.150579861577229,0.02036545559345059,1.90835888386393,0.010717588253100041,0.09904392801238694,0.005893613189838132
27.56158050479759,4.006030630188739,11.01024055008612,296234401.9817573,0.3210607555094547,0.5804695261865325,0.1487661713893066,-2.975954371599963,14.808142550291507,10.995392259951263,0.026862999185572754,1.3711609713625206,0.13086445826956758,0.4816835172875973,0.009437999057064205
55.07833004804993,3.888369828629592,13.664928596803218,734721412.8773404,0.8162662100893845,0.6021503098335315,0.09326880447911348,-1.360876850994742,24.650711947881494,13.66107426283692,0.020187463200933238,2.790359020054821,0.11408392632651237,0.22099961507345256,0.005699179244674676
37.68531159216578,7.645347326622463,12.871187298953815,473505782.40024406,0.21271238074005486,0.6467853310142955,0.03469208095302784,2.2433309874228087,83.56270690293026,12.86132281027763,0.026882280524950782,1.921571193036557,0.1793059719285896,0.40232801114619277,0.007066555624497113
53.212450405376686,5.773165500414742,10.809069926797322,561482404.6125238,0.7080387443008036,0.6252033464895401,0.1137633355777131,2.900502455957626,131.58899249123348,10.795222572917123,0.02269409828050189,2.634460225607532,0.09002856411353449,0.20793992754739737,0.0076231335229627085
20.748192676472794,8.572199894172648,8.76299087159792,177487265.3349886,0.4855730012523956,0.27055397231704686,0.13344846325130957,-0.6299565597566614,207.9486634806739,8.76246121555811,0.024421456685647474,1.208774408248596,0.06868890713113643,0.39585617073924595,0.008603827883322696
77.69297777246194,4.2490923327528165,4.594045907693375,348426889.76847,0.8012880023903997,0.8844370581064485,0.03182211112849521,-0.1811946709510326,222.71352232322064,4.594022935072274,0.017746129356514796,3.4585816585938547,0.009969763652942653,0.05270887781374156,0.0037819017563903226
42.74316170223831,6.619136407946005,11.642313336756555,485780965.31394184,0.7117951836569567,0.7872200975195636,0.08549007279622896,-2.3723094191713487,272.1522543546316,11.632335310452572,0.021318257095003967,1.9622478429209238,0.09224194991903763,0.282585419445282,0.006093493518639554
67.88584614909999,3.6990373401251064,4.65716577205858,308628123.87632746,0.7205202555753563,0.21735507093645984,0.14688369505609195,-0.7371319178659155,218.60063477033884,4.656780355047307,0.02244515400743005,4.0202060211992645,0.01638732046577206,0.058135985158036446,0.007856631506247538
43.67779328900494,5.233927420197662,9.913634675677208,422696026.91391826,0.6066925616236355,0.5068549832185978,0.09026621338015627,2.6122882173989685,145.61567442171298,9.903332603207193,0.024011087685069623,2.3275576899913974,0.08481597456608836,0.22844294322500472,0.007901900174377368
42.632358972980235,5.75874887815183,3.704413009340858,154167677.93176892,0.3140100503881884,0.7134215550452578,0.0509216631313354,2.729390351134846,80.64305615399616,3.7002106487515687,0.02602218207202667,2.078350471036036,0.013906939931514912,0.10359442347663327,0.007176879472573723
65.21027378001548,9.16725236342509,5.615473639329342,357467845.48643285,0.34146167115183457,0.3393246011533154,0.07830184520497685,-0.18950015251937424,85.23755355781492,5.615442925790142,0.02507826043523445,3.790694276384279,0.029747749138721493,0.08307066141158619,0.007579457094801447
48.88948041957684,9.71532643344926,10.482749609784623,500293891.7482518,0.5468545896400329,0.28301905552221207,0.03786544358243809,-1.2313563025527436,231.79303025609795,10.480328855488086,0.024347715128541354,2.9773795710099535,0.09766917139924658,0.1916390106470889,0.00728797685669021
74.09851121398631,9.891980257755279,14.770766880358922,1068432505.9109902,0.867099392937587,0.2538666053771633,0.020669030389170777,-1.1732008411438026,170.34049367869383,14.767670478349045,0.021232873884882115,4.6120231931439015,0.14747989020756724,0.15202474822237852,0.006085740630239088
70.74781746812855,7.3172932535411634,9.050737229928664,625074193.4593936,0.31571792635710383,0.38994160580014803,0.024046803747338707,2.111598946768792,179.42607941775327,9.044591373478916,0.027004711654197013,4.12964015316686,0.08948458927992833,0.13225170729792227,0.007477609678524588
37.76197177460155,5.59876845961794,7.263114537544939,267739299.34907806,0.7320104802208245,0.7792647407559261,0.031022029127104753,2.649233140428594,44.99004785866905,7.255351876648269,0.02143280463444072,1.791173329690889,0.036271559605402966,0.19412652189696467,0.005937605423989142
26.023738738988555,4.851778678059178,13.004220968883441,330360866.8792922,0.3256444506422612,0.5101759484824774,0.06747889499161892,-1.5284461618607421,215.97110838743612,12.999594138099578,0.025721121913025745,1.4009952004356134,0.16769907284028307,0.5336641829111427,0.007485460897434996
72.4745083913343,5.375255020155927,8.901055125741587,629740080.2498524,0.37388448270595603,0.3835973761626091,0.024188109427788616,2.640114064845088,267.51676029561816,8.891607237060997,0.02698328235697248,4.242845326699236,0.08634582754728073,0.1264453465149986,0.007866633535072706
51.05969127726374,6.434255408583104,8.886693660372472,442948219.660563,0.5755976095039625,0.5259223135232678,0.01976322493381012,-2.2460168827887843,286.15241759524815,8.879866574472976,0.023860429220132817,2.794393622225209,0.06733806667038637,0.1695438780990837,0.006848460135237664
